runID,mode,seedUsed,machine,downFail,downPM,downFail_meas,downPM_meas
144323,FLOW,1,M1,0.000000,240.000000,0.000000,180.000000
144323,FLOW,1,M2,0.000000,15.000000,0.000000,15.000000
144323,FLOW,1,M3,0.000000,20.000000,0.000000,20.000000
144323,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
144323,FLOW,1,M5,0.000000,25.000000,0.000000,25.000000
144323,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
145187,FLOW,1,M1,0.000000,240.000000,0.000000,180.000000
145187,FLOW,1,M2,0.000000,15.000000,0.000000,15.000000
145187,FLOW,1,M3,0.000000,20.000000,0.000000,20.000000
145187,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
145187,FLOW,1,M5,0.000000,25.000000,0.000000,25.000000
145187,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
145974,FLOW,1,M1,140.709271,220.000000,140.709271,160.000000
145974,FLOW,1,M2,0.000000,15.000000,0.000000,15.000000
145974,FLOW,1,M3,0.000000,20.000000,0.000000,20.000000
145974,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
145974,FLOW,1,M5,0.000000,25.000000,0.000000,25.000000
145974,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
146726,FLOW,1,M1,19.193541,220.000000,19.193541,160.000000
146726,FLOW,1,M2,0.000000,15.000000,0.000000,15.000000
146726,FLOW,1,M3,0.000000,10.000000,0.000000,10.000000
146726,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
146726,FLOW,1,M5,0.000000,25.000000,0.000000,25.000000
146726,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
147515,FLOW,1,M1,0.000000,240.000000,0.000000,180.000000
147515,FLOW,1,M2,0.000000,15.000000,0.000000,15.000000
147515,FLOW,1,M3,0.000000,20.000000,0.000000,20.000000
147515,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
147515,FLOW,1,M5,0.000000,25.000000,0.000000,25.000000
147515,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
148258,FLOW,1,M1,0.000000,240.000000,0.000000,180.000000
148258,FLOW,1,M2,0.000000,15.000000,0.000000,15.000000
148258,FLOW,1,M3,0.000000,20.000000,0.000000,20.000000
148258,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
148258,FLOW,1,M5,0.000000,25.000000,0.000000,25.000000
148258,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
149005,FLOW,1,M1,0.000000,240.000000,0.000000,180.000000
149005,FLOW,1,M2,0.000000,15.000000,0.000000,15.000000
149005,FLOW,1,M3,0.000000,20.000000,0.000000,20.000000
149005,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
149005,FLOW,1,M5,0.000000,25.000000,0.000000,25.000000
149005,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
149760,FLOW,1,M1,39.344389,220.000000,39.344389,160.000000
149760,FLOW,1,M2,0.000000,15.000000,0.000000,15.000000
149760,FLOW,1,M3,0.000000,20.000000,0.000000,20.000000
149760,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
149760,FLOW,1,M5,0.000000,25.000000,0.000000,25.000000
149760,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
150547,FLOW,1,M1,0.000000,240.000000,0.000000,180.000000
150547,FLOW,1,M2,0.000000,15.000000,0.000000,15.000000
150547,FLOW,1,M3,0.000000,20.000000,0.000000,20.000000
150547,FLOW,1,M4,0.000000,0.000000,0.000000,0.000000
150547,FLOW,1,M5,0.000000,25.000000,0.000000,25.000000
150547,FLOW,1,J1,0.000000,0.000000,0.000000,0.000000
